3600,0.845891333
10800,1.431919333
21600,1.914002
43200,2.552002667
86400,3.241976
259200,5.543102
604800,6.596884
1209600,7.546720667
2419200,10.10771
4838400,12.04502733
7257600,16.00927867
9676800,18.27594097
12096000,20.56114861
14515200,23.92174808
16934400,26.74465164
19353600,29.30156733
21772800,30.77737101
