3600,0.5341
10800,1.0681
21600,1.8101
43200,2.604
86400,3.398
259200,5.4392
604800,6.8568
1209600,7.9105
2419200,9.8478
4838400,13.7082
7257600,16.3211
9676800,18.8821
12096000,21.0793
14515200,24.6278
16934400,27.6045
19353600,30.1655
21772800,31.8949
