3600,2.5076
10800,2.6658
21600,2.8727
43200,4.1022
86400,8.3991
259200,30.9549
604800,51.1614
1209600,68.3004
2419200,78.1456
4838400,88.675
7257600,94.2532
9676800,95.4754
12096000,96.4687
14515200,100.7778
