3600,1.2617
10800,1.9516
21600,5.3442
43200,13.7261
86400,21.4324
259200,25.5526
604800,29.9846
1209600,34.8843
2419200,41.7071
4838400,50.193
7257600,55.6644
9676800,59.7326
12096000,62.5015
14515200,66.1019
16934400,69.3906
19353600,71.8996
21772800,73.8369
