3600,0.638000667
10800,0.964165333
21600,2.693592
43200,3.227647333
86400,5.684691333
259200,8.349626
604800,10.28694333
1209600,11.860452
2419200,14.73327733
4838400,18.22977467
7257600,21.31049067
9676800,25.01487867
12096000,28.61532133
14515200,32.31970933
16934400,35.71226133
19353600,38.84495
21772800,41.09410333
