3600,0.255629869
10800,0.219116881
21600,0.036532464
43200,1.558075762
86400,1.253755417
172800,1.48503031
259200,6.500149357
604800,14.68014936
1209600,21.77922079
2419200,25.55760174
4838400,31.64386257
7257600,41.74226733
9676800,48.19375543
12096000,51.626434
14515200,55.37555198
16934400,60.04988638
19353600,64.7241721
21772800,66.89089829
